Rank,Word,Score,Match,Exact,Frequency
1787,OZONE,2834.0,2389,890,0.000768
1788,ARRAY,2834.0,2286,1096,0.002175
1789,POUND,2833.5,2391,885,0.003472
1790,TEPEE,2832.0,2242,1180,2.5e-05
1791,ITCHY,2831.5,2552,559,4.4e-05
1792,ROOMY,2831.5,2302,1059,7.3e-05
1793,ALBUM,2831.0,2571,520,0.000685
1794,FUDGE,2830.5,2384,893,8.4e-05
1795,NIGHT,2830.0,2537,586,0.021009
1796,DRUNK,2830.0,2411,838,0.001233
1797,MOTIF,2829.5,2489,681,0.00045
1798,HOUND,2829.5,2423,813,0.000238
1799,SPILL,2828.5,2324,1009,0.000505
1800,DWARF,2828.5,2510,637,0.000535
1801,VOMIT,2828.0,2431,794,0.000143
1802,DINGO,2826.5,2535,583,2.4e-05
1803,TRUTH,2824.5,2396,857,0.012189
1804,DIMLY,2824.5,2375,899,0.000254
1805,AMAZE,2824.0,2361,926,6e-05
1806,STUCK,2823.0,2388,870,0.001428
1807,STAFF,2822.5,2418,809,0.015087
1808,TIBIA,2822.5,2509,627,0.000303
1809,ABBOT,2822.5,2524,597,0.000672
1810,SHOCK,2821.5,2314,1015,0.003418
1811,LUNCH,2820.0,2472,696,0.002137
1812,STOOP,2818.5,2382,873,0.000182
1813,MODEM,2818.5,2408,821,0.000563
1814,GHOUL,2818.5,2449,739,1.8e-05
1815,COLON,2817.5,2392,851,0.000819
1816,FORUM,2817.5,2467,701,0.001843
1817,QUARK,2816.5,2428,777,0.000198
1818,GUESS,2816.0,2474,684,0.002925
1819,FROCK,2815.0,2361,908,0.000142
1820,PROXY,2814.0,2305,1018,0.000581
1821,SWIFT,2810.5,2329,963,0.001565
1822,ALIBI,2807.5,2487,641,0.000141
1823,GASSY,2804.0,2287,1034,1.9e-05
1824,UNFIT,2801.0,2523,556,0.000575
1825,AVAIL,2801.0,2414,774,0.001261
1826,SULLY,2799.0,2205,1188,0.000119
1827,QUASH,2796.0,2385,822,0.000144
1828,FRITZ,2794.5,2389,811,0
1829,SALSA,2793.5,2286,1015,8.5e-05
1830,HATCH,2791.5,2406,771,0.000803
1831,SLUMP,2788.0,2361,854,0.000221
1832,ALLOW,2787.5,2487,601,0.010725
1833,CLUNG,2787.0,2394,786,0.000417
1834,UNDUE,2786.5,2437,699,0.000941
1835,SQUAD,2785.5,2378,815,0.000469
1836,BLUSH,2784.0,2361,846,0.00037
1837,VIXEN,2784.0,2432,704,3.8e-05
1838,FATTY,2782.5,2256,1053,0.00123
1839,TOXIC,2782.5,2468,629,0.001773
1840,SPIKY,2781.5,2226,1111,3.6e-05
1841,SWAMP,2778.5,2359,839,0.000704
1842,CURVY,2778.5,2301,955,1.9e-05
1843,GIPSY,2777.0,2323,908,0.000103
1844,REFER,2776.5,2326,901,0.00557
1845,BLINK,2774.0,2307,934,0.000176
1846,SIXTH,2771.0,2344,854,0.003559
1847,BOUND,2770.5,2312,917,0.007887
1848,MELEE,2769.5,2173,1193,4.2e-05
1849,CABAL,2769.5,2332,875,5.2e-05
1850,MOUND,2769.5,2344,851,0.000717
1851,WALTZ,2766.5,2446,641,0.000192
1852,BELLE,2762.0,2207,1110,0.00059
1853,GAYLY,2761.0,2274,974,3.7e-05
1854,CUMIN,2760.0,2394,732,7.4e-05
1855,CHAMP,2758.0,2372,772,0.000113
1856,OUGHT,2758.0,2471,574,0.008239
1857,CRUMP,2757.0,2380,754,7.2e-05
1858,EQUIP,2757.0,2529,456,0.00055
1859,BANJO,2756.0,2419,674,8.8e-05
1860,FLING,2756.0,2344,824,0.000196
1861,SMASH,2755.5,2247,1017,0.000189
1862,VAPID,2755.0,2415,680,3e-05
1863,DANDY,2754.5,2262,985,0.000138
1864,BINGO,2753.5,2431,645,0.000125
1865,BEECH,2753.0,2314,878,0.000367
1866,BEVEL,2752.0,2284,936,0.00016
1867,SWING,2752.0,2303,898,0.001247
1868,AWARD,2752.0,2373,758,0.005639
1869,TEETH,2751.5,2330,843,0.004313
1870,THICK,2749.0,2338,822,0.005507
1871,STUMP,2748.5,2383,731,0.000425
1872,PINCH,2745.0,2362,766,0.000459
1873,MUSIC,2743.5,2463,561,0.013035
1874,CURRY,2743.0,2213,1060,0.000396
1875,THEFT,2743.0,2364,758,0.001036
1876,LIMBO,2742.5,2527,431,0.000102
1877,CONIC,2742.5,2341,803,0.00013
1878,ADAPT,2741.5,2357,769,0.000955
1879,DRYLY,2740.5,2274,933,9.2e-05
1880,WOULD,2739.0,2336,806,0.205185
1881,DRUID,2738.5,2329,819,6.3e-05
1882,SMOKY,2737.5,2205,1065,0.00026
1883,ROTOR,2734.5,2315,839,0.000759
1884,POUCH,2732.0,2296,872,0.000322
1885,IDIOT,2731.5,2379,705,0.000372
1886,AGING,2730.0,2410,640,0.001686
1887,SPOON,2728.5,2263,931,0.000538
1888,YOUNG,2727.5,2391,673,0.027994
1889,DITTO,2726.0,2416,620,0.000701
1890,CHEEK,2725.0,2250,950,0.001345
1891,DINGY,2723.5,2279,889,0.000131
1892,APPLY,2722.0,2330,784,0.011601
1893,PARKA,2720.0,2357,726,3.3e-05
1894,TABBY,2716.5,2268,897,4.6e-05
1895,MOGUL,2715.0,2370,690,0.000108
1896,CROOK,2712.5,2236,953,0.000285
1897,HEDGE,2712.5,2271,883,0.000657
1898,CLACK,2711.5,2228,967,4.2e-05
1899,FLUID,2711.0,2323,776,0.005447
1900,BLOWN,2709.5,2324,771,0.001005
1901,DEBUG,2709.5,2444,531,7.4e-05
1902,SNUCK,2709.0,2269,880,4.5e-05
1903,DROOP,2707.5,2303,809,8.7e-05
1904,VILLA,2706.5,2416,581,0.000763
1905,KNEED,2705.0,2345,720,2.6e-05
1906,FLUSH,2705.0,2301,808,0.000658
1907,SNOOP,2704.5,2263,883,2.3e-05
1908,COYLY,2703.0,2187,1032,2.5e-05
1909,PENNE,2702.5,2141,1123,1.7e-05
1910,GEESE,2702.0,2146,1112,0.00036
1911,BOOTY,2701.0,2102,1198,0.000178
1912,WRUNG,2699.5,2331,737,0.000141
1913,WHINY,2699.0,2180,1038,1e-05
1914,WORRY,2695.0,2176,1038,0.002179
1915,QUALM,2693.0,2334,718,1.7e-05
1916,EJECT,2692.0,2365,654,9e-05
1917,FOUND,2691.5,2252,879,0.058872
1918,FOCUS,2691.0,2397,588,0.007177
1919,BROOD,2690.5,2224,933,0.000505
1920,SMOCK,2689.5,2235,909,6.4e-05
1921,DOLLY,2688.0,2174,1028,0.000267
1922,SPASM,2687.5,2215,945,0.000261
1923,KEBAB,2685.0,2440,490,1.2e-05
1924,DOWNY,2680.0,2199,962,0.000135
1925,IMPLY,2677.5,2350,655,0.001517
1926,COUGH,2677.5,2250,855,0.000761
1927,SUNNY,2676.5,2060,1233,0.00067
1928,BOOZE,2675.5,2107,1137,9.7e-05
1929,QUEEN,2674.5,2258,833,0.006703
1930,HOLLY,2674.0,2181,986,0.000508
1931,AVIAN,2673.5,2317,713,0.000229
1932,VINYL,2672.5,2403,539,0.000466
1933,CLIMB,2672.5,2301,743,0.001128
1934,COMMA,2671.5,2337,669,0.000279
1935,AXIAL,2671.5,2303,737,0.00109
1936,WEEDY,2670.5,2204,933,6.5e-05
1937,LOOPY,2670.5,2159,1023,1e-05
1938,BLOCK,2670.5,2231,879,0.006565
1939,NAVAL,2669.5,2316,707,0.00466
1940,WITCH,2669.5,2329,681,0.000648
1941,CROCK,2669.5,2184,971,4.6e-05
1942,VERVE,2669.0,2212,914,4.9e-05
1943,BYLAW,2669.0,2426,486,5.9e-05
1944,UNION,2669.0,2345,648,0.023609
1945,RADAR,2669.0,2240,858,0.001272
1946,RUMOR,2668.5,2321,695,0.000297
1947,SWILL,2668.0,2172,992,2.5e-05
1948,FISHY,2666.0,2262,808,4.8e-05
1949,CADDY,2665.0,2160,1010,5.4e-05
1950,UNIFY,2664.5,2272,785,0.000128
1951,GLOSS,2664.5,2282,765,0.000324
1952,DUTCH,2663.0,2316,694,0.00315
1953,SLUSH,2663.0,2144,1038,6.9e-05
1954,OPIUM,2663.0,2417,492,0.000768
1955,JETTY,2661.5,2224,875,0.000182
1956,JELLY,2661.5,2212,899,0.000385
1957,EXCEL,2660.5,2353,615,0.000537
1958,SKILL,2660.0,2181,958,0.003881
1959,FANNY,2660.0,2099,1122,0.000458
1960,LIMIT,2660.0,2280,760,0.007682
1961,DWELL,2656.5,2332,649,0.00101
1962,TAFFY,2655.5,2217,877,3.3e-05
1963,CRUMB,2655.5,2301,709,9.1e-05
1964,IONIC,2655.5,2336,639,0.000696
1965,CRICK,2655.0,2158,994,7.7e-05
1966,SAVVY,2654.5,2091,1127,0.000106
1967,SWASH,2653.5,2142,1023,2.4e-05
1968,OCCUR,2653.5,2438,431,0.010216
1969,WOUND,2652.0,2239,826,0.002752
1970,FILMY,2651.0,2211,880,3.4e-05
1971,EVOKE,2650.5,2247,807,0.000282
1972,BLITZ,2650.0,2259,782,7.7e-05
1973,CHILL,2647.5,2185,925,0.000647
1974,OFFAL,2646.5,2451,391,8.2e-05
1975,BLISS,2646.0,2223,846,0.00074
1976,OWING,2645.0,2358,574,0.004
1977,RUGBY,2644.5,2272,745,0.00026
1978,MURKY,2644.0,2207,874,0.00012
1979,FUROR,2642.5,2229,827,5e-05
1980,JUNTO,2639.5,2370,539,2.3e-05
1981,FLOWN,2630.5,2264,733,0.000486
1982,AWFUL,2629.0,2406,446,0.001219
1983,SASSY,2627.5,1990,1275,3.2e-05
1984,MILKY,2626.5,2207,839,0.000259
1985,FICUS,2626.0,2371,510,5.4e-05
1986,TWIST,2625.5,2184,883,0.000777
1987,DILLY,2623.0,2148,950,3e-05
1988,DITTY,2623.0,2160,926,4.2e-05
1989,FOLIO,2621.0,2250,742,0.000716
1990,BEZEL,2620.0,2171,898,1.8e-05
1991,GOLLY,2619.0,2103,1032,2.6e-05
1992,BAWDY,2619.0,2151,936,5.1e-05
1993,KARMA,2619.0,2310,618,0.000219
1994,GEEKY,2618.0,2142,952,0
1995,GOING,2617.5,2176,883,0.029257
1996,TWEET,2616.5,2146,941,3.4e-05
1997,TODDY,2615.0,2147,936,4.3e-05
1998,MIGHT,2615.0,2287,656,0.050162
1999,SPUNK,2611.0,2168,886,2.2e-05
2000,ICILY,2610.0,2177,866,1.8e-05
2001,PUSHY,2610.0,2211,798,2.8e-05
2002,HURRY,2609.5,2144,931,0.001109
2003,FAUNA,2609.5,2185,849,0.000858
2004,HILLY,2609.0,2155,908,0.000256
2005,BEEFY,2608.0,2113,990,2.5e-05
2006,PINKY,2606.0,2157,898,4.2e-05
2007,WISPY,2605.5,2217,777,3.2e-05
2008,QUELL,2605.0,2254,702,0.000104
2009,FINCH,2603.0,2223,760,0.000306
2010,WINDY,2599.5,2173,853,0.000205
2011,PLUNK,2596.5,2196,801,1.1e-05
2012,ALLAY,2596.0,2107,978,0.000143
2013,SHYLY,2595.0,2063,1064,8.4e-05
2014,JUDGE,2594.0,2205,778,0.013064
2015,WACKY,2593.5,2163,861,2.3e-05
2016,FLOCK,2591.5,2171,841,0.000899
2017,SOGGY,2590.5,2015,1151,6.1e-05
2018,BUTCH,2590.0,2212,756,9.5e-05
2019,DYING,2590.0,2279,622,0.002466
2020,NINTH,2586.5,2261,651,0.001941
2021,ALPHA,2586.0,2342,488,0.001476
2022,GROOM,2584.5,2185,799,0.000363
2023,BLIMP,2581.5,2200,763,1.7e-05
2024,FLOSS,2581.5,2189,785,7.4e-05
2025,BROOM,2580.5,2152,857,0.000337
2026,SCOOP,2579.0,2161,836,0.000209
2027,FLICK,2577.0,2145,864,0.000144
2028,TATTY,2576.0,2051,1050,1.3e-05
2029,GULCH,2572.5,2223,699,0.000133
2030,PIXIE,2572.0,2105,934,2.9e-05
2031,WOOLY,2572.0,2007,1130,1.6e-05
2032,WIDTH,2570.0,2253,634,0.004041
2033,RAJAH,2569.5,2214,711,0.000152
2034,PAGAN,2569.0,2167,804,0.000632
2035,SWOON,2568.0,2111,914,5.7e-05
2036,MULCH,2567.5,2222,691,0.00016
2037,SHUCK,2566.5,2098,937,2.5e-05
2038,NUTTY,2566.0,2148,836,4.1e-05
2039,BLURB,2564.5,2215,699,2.3e-05
2040,QUOTH,2564.5,2201,727,0.000155
2041,WINCH,2563.5,2210,707,0.000196
2042,AWASH,2561.0,2162,798,6.2e-05
2043,EXPEL,2560.0,2252,616,0.000232
2044,DOUGH,2558.0,2174,768,0.000516
2045,VODKA,2555.5,2298,515,0.000153
2046,BOSSY,2553.5,2020,1067,4.1e-05
2047,MOSSY,2552.5,2052,1001,0.0001
2048,BITTY,2550.0,2056,988,1.4e-05
2049,BILLY,2550.0,2044,1012,0.001059
2050,WRYLY,2549.0,2097,904,7e-05
2051,BOOTH,2548.5,2063,971,0.001049
2052,BUSHY,2547.0,2132,830,0.00016
2053,PUNCH,2547.0,2172,750,0.000915
2054,MUSHY,2546.0,2164,764,4e-05
2055,PROOF,2543.5,2139,809,0.007648
2056,STIFF,2542.5,2158,769,0.001133
2057,LUCKY,2538.5,2165,747,0.001328
2058,FIGHT,2537.0,2195,684,0.005472
2059,QUIRK,2536.5,2168,737,8.3e-05
2060,FOLLY,2536.0,2010,1052,0.000848
2061,PADDY,2535.5,2059,953,0.000395
2062,WEDGE,2535.0,2087,896,0.000651
2063,LUMPY,2533.5,2160,747,7.2e-05
2064,CLUMP,2533.5,2190,687,0.000158
2065,CHILI,2528.5,2138,781,0.000266
2066,CONCH,2522.5,2072,901,0.000103
2067,WHACK,2521.5,2124,795,5.7e-05
2068,NYLON,2520.5,2304,433,0.000382
2069,BROOK,2520.0,2056,928,0.001084
2070,CABBY,2520.0,2047,946,1.2e-05
2071,KIOSK,2519.0,2145,748,5.6e-05
2072,IGLOO,2516.5,2343,347,2.3e-05
2073,FLUNG,2515.5,2154,723,0.000644
2074,LEVEL,2514.0,2089,850,0.031296
2075,SWUNG,2511.5,2113,797,0.000799
2076,CACAO,2511.0,2122,778,0.000136
2077,COMFY,2506.5,2038,937,3.1e-05
2078,PHOTO,2504.5,2142,725,0.002601
2079,RIGID,2498.5,2174,649,0.002033
2080,RUDDY,2498.0,2099,798,0.000166
2081,COCOA,2498.0,2134,728,0.000607
2082,CHECK,2498.0,2107,782,0.007928
2083,WIGHT,2497.5,2182,631,0.000282
2084,SKIMP,2490.5,2108,765,1.1e-05
2085,MISSY,2487.5,2026,923,7.8e-05
2086,CONDO,2487.5,2117,741,8.4e-05
2087,VOUCH,2486.0,2099,774,8.4e-05
2088,BOUGH,2485.0,2070,830,0.000133
2089,BUNCH,2484.0,2093,782,0.000867
2090,HAPPY,2484.0,2062,844,0.007207
2091,JUICY,2483.5,1991,985,0.000159
2092,MUNCH,2483.0,2125,716,7.6e-05
2093,HITCH,2480.0,2146,668,0.000212
2094,SUSHI,2479.5,2145,669,5.4e-05
2095,PLUCK,2478.5,2094,769,0.000219
2096,OUTDO,2478.0,2246,464,4.6e-05
2097,USURP,2473.0,2263,420,9.1e-05
2098,FURRY,2471.5,1973,997,7.9e-05
2099,KNOLL,2471.5,2138,667,0.000156
2100,FILLY,2471.0,1984,974,5.4e-05
2101,JEWEL,2470.0,2090,760,0.000418
2102,FUGUE,2469.5,2024,891,0.000109
2103,VISIT,2469.5,2102,735,0.007958
2104,BLOOD,2467.0,2034,866,0.017043
2105,PICKY,2463.5,2055,817,2.4e-05
2106,MANGA,2463.5,2120,687,4.5e-05
2107,EMBED,2460.0,2159,602,6.9e-05
2108,DUSKY,2458.5,2061,795,0.000273
2109,PUPIL,2458.0,2110,696,0.002058
2110,CINCH,2457.5,2046,823,3.6e-05
2111,ODDLY,2456.0,2125,662,0.000302
2112,LOWLY,2456.0,1997,918,0.000249
2113,COMIC,2454.5,2091,727,0.000902
2114,FLUNK,2454.5,2057,795,1e-05
2115,MAFIA,2453.5,2125,657,0.000152
2116,ABYSS,2450.0,2254,392,0.00027
2117,FORGO,2448.5,2093,711,8.2e-05
2118,KNACK,2448.0,2110,676,0.000113
2119,GAWKY,2448.0,2016,864,1.3e-05
2120,SHOOK,2447.5,1949,997,0.002839
2121,CLOCK,2446.0,1994,904,0.002124
2122,COUCH,2444.5,1980,929,0.000832
2123,PUBIC,2444.5,2159,571,0.000134
2124,HUSKY,2444.5,2068,753,0.000146
2125,HUMID,2442.5,2147,591,0.000343
2126,ASSAY,2438.0,2057,762,0.001029
2127,DUCHY,2437.0,2065,744,0.000248
2128,MAMBO,2434.0,2157,554,2.1e-05
2129,THUMP,2434.0,2143,582,0.00011
2130,FJORD,2434.0,2110,648,8.9e-05
2131,WITTY,2431.5,1983,897,0.000321
2132,HOWDY,2431.5,2028,807,2.6e-05
2133,CLICK,2431.5,1968,927,0.002275
2134,WILLY,2431.5,1971,921,0.00023
2135,CHUNK,2430.0,2029,802,0.000189
2136,BULKY,2429.5,1985,889,0.000292
2137,SNIFF,2428.5,2039,779,0.000104
2138,QUACK,2427.5,2039,777,0.000101
2139,FUNGI,2427.0,2155,544,0.000791
2140,DULLY,2425.0,1958,934,4.6e-05
2141,EMCEE,2423.5,1974,899,1.2e-05
2142,WHISK,2423.0,2035,776,0.000127
2143,SKULL,2419.5,1991,857,0.001179
2144,LOBBY,2417.0,2012,810,0.000686
2145,PUTTY,2415.0,1945,940,9.9e-05
2146,OUTGO,2410.5,2175,471,3.4e-05
2147,KITTY,2409.5,1992,835,0.000345
2148,KHAKI,2407.0,2139,536,0.000118
2149,JUROR,2406.0,2050,712,0.000385
2150,HUNKY,2404.0,1999,810,1.1e-05
2151,NANNY,2403.5,1895,1017,0.000137
2152,DIGIT,2401.0,2006,790,0.000643
2153,TIGHT,2399.0,2050,698,0.002445
2154,POOCH,2396.0,1921,950,1.1e-05
2155,PAPAL,2392.5,1983,819,0.0006
2156,POLYP,2391.5,2096,591,6.6e-05
2157,BAGGY,2390.0,1898,984,6.3e-05
2158,FIFTY,2389.0,1957,864,0.006734
2159,FLOOD,2388.0,1974,828,0.003492
2160,THIGH,2385.0,1999,772,0.000581
2161,MUSKY,2384.5,1989,791,3.1e-05
2162,UNCUT,2382.5,2127,511,0.000186
2163,SPOOK,2374.0,1917,914,3.4e-05
2164,SWISH,2373.5,1882,983,4.8e-05
2165,GOODY,2373.0,1838,1070,7.7e-05
2166,NINJA,2370.0,2150,440,3e-05
2167,MOODY,2368.0,1837,1062,0.000534
2168,SQUIB,2366.0,2014,704,2.1e-05
2169,PLAZA,2365.0,2000,730,0.00081
2170,GLOOM,2361.0,1995,732,0.000542
2171,CYNIC,2358.0,2085,546,7.3e-05
2172,BLOOM,2357.0,1962,790,0.001143
2173,GULLY,2356.0,1887,938,0.00018
2174,BULLY,2352.0,1854,996,0.000211
2175,LLAMA,2351.0,1989,724,4.6e-05
2176,HUSSY,2349.5,1915,869,2.1e-05
2177,TIMID,2348.5,2005,687,0.00039
2178,IDYLL,2348.0,2148,400,5.2e-05
2179,GLYPH,2347.5,2082,531,3.1e-05
2180,LIPID,2340.5,2030,621,0.000727
2181,SKULK,2335.5,1928,815,1.2e-05
2182,SPOOF,2334.5,1921,827,2.2e-05
2183,VYING,2334.0,2057,554,5.4e-05
2184,THUMB,2332.5,2064,537,0.001083
2185,TOOTH,2331.5,1858,947,0.001499
2186,SWOOP,2328.0,1908,840,7.1e-05
2187,INBOX,2327.5,2169,317,2.8e-05
2188,CLIFF,2327.5,1965,725,0.000949
2189,SCOFF,2317.5,1963,709,5.2e-05
2190,SLYLY,2317.0,1757,1120,5.5e-05
2191,SISSY,2316.0,1730,1172,6.1e-05
2192,CHAFF,2311.5,1957,709,0.000177
2193,PUDGY,2306.5,1886,841,2.7e-05
2194,PULPY,2306.0,1880,852,3.5e-05
2195,PLUMB,2302.5,2010,585,0.000188
2196,STUFF,2302.0,1968,668,0.002212
2197,JOLLY,2299.5,1831,937,0.000375
2198,ONION,2298.0,1970,656,0.000662
2199,LUPUS,2296.5,2073,447,0.000239
2200,CIVIL,2289.5,1909,761,0.015606
2201,BOSOM,2287.0,1934,706,0.000754
2202,AMASS,2284.5,1939,691,5e-05
2203,HUTCH,2282.0,1956,652,5.6e-05
2204,UNDID,2277.5,2042,471,5.6e-05
2205,WIMPY,2277.0,1898,758,1.2e-05
2206,MYRRH,2275.5,1986,579,6.1e-05
2207,HIPPO,2275.5,2058,435,5.8e-05
2208,FULLY,2273.0,1794,958,0.01139
2209,DUMPY,2270.5,1885,771,2.1e-05
2210,FUNKY,2266.0,1828,876,4.4e-05
2211,LYMPH,2259.5,2081,357,0.000722
2212,IDIOM,2257.0,2010,494,0.000263
2213,ABACK,2251.5,1889,725,0.000129
2214,WOODY,2250.5,1732,1037,0.000495
2215,SKUNK,2248.5,1831,835,0.0001
2216,ICING,2244.5,1963,563,0.000198
2217,QUILL,2242.5,1847,791,0.000165
2218,CHUMP,2237.5,1922,631,1.5e-05
2219,FIFTH,2236.5,1918,637,0.005954
2220,GUAVA,2235.0,1878,714,3.9e-05
2221,MACAW,2235.0,1912,646,1.7e-05
2222,DODGY,2231.5,1779,905,1.7e-05
2223,BUNNY,2229.5,1709,1041,0.000142
2224,BONGO,2227.5,1866,723,2.7e-05
2225,MAXIM,2213.5,1902,623,0.000483
2226,GUMBO,2212.5,1991,443,3.7e-05
2227,FUSSY,2211.5,1744,935,6.8e-05
2228,KINKY,2208.5,1820,777,3.3e-05
2229,FEMME,2207.5,1744,927,0.000107
2230,OVOID,2204.5,1917,575,0.000141
2231,UNZIP,2202.5,2030,345,1.2e-05
2232,MUCKY,2201.5,1818,767,1.5e-05
2233,GOOFY,2192.0,1674,1036,3.6e-05
2234,CLUCK,2191.0,1778,826,1.9e-05
2235,SNUFF,2188.0,1849,678,0.000213
2236,KNOCK,2182.5,1876,613,0.000882
2237,HUNCH,2176.0,1837,678,9e-05
2238,HIPPY,2172.5,1802,741,1.7e-05
2239,DADDY,2172.0,1715,914,0.000731
2240,GIDDY,2165.0,1753,824,0.000139
2241,QUEUE,2164.5,1720,889,0.000394
2242,BIDDY,2161.0,1720,882,4.8e-05
2243,CUBIC,2157.0,1843,628,0.002284
2244,PIZZA,2155.0,1937,436,0.000366
2245,FUNNY,2150.5,1649,1003,0.001175
2246,CHOCK,2150.0,1726,848,4.4e-05
2247,QUICK,2147.5,1779,737,0.004359
2248,PIGGY,2141.5,1717,849,4.6e-05
2249,HOBBY,2140.0,1744,792,0.000361
2250,LIVID,2139.5,1833,613,0.000103
2251,NYMPH,2137.5,1984,307,0.000166
2252,CHICK,2135.5,1700,871,0.000463
2253,WIDOW,2135.5,1882,507,0.002442
2254,MOTTO,2126.0,1779,694,0.000444
2255,GRUFF,2122.0,1818,608,7.8e-05
2256,DOWDY,2097.5,1673,849,4.4e-05
2257,NINNY,2092.0,1635,914,1.4e-05
2258,MAMMY,2087.5,1638,899,6.8e-05
2259,PLUMP,2077.0,1762,630,0.000246
2260,VIGIL,2074.0,1762,624,0.000141
2261,FOGGY,2064.5,1604,921,0.000118
2262,WHICH,2061.5,1672,779,0.438066
2263,MUCUS,2060.0,1827,466,0.000312
2264,GYPSY,2049.5,1685,729,0.000283
2265,SKIFF,2044.0,1693,702,7.3e-05
2266,BOOZY,2009.5,1470,1079,9e-06
2267,MADAM,2003.0,1658,690,0.000826
2268,BUXOM,2001.0,1729,544,3.2e-05
2269,SHUSH,2000.0,1509,982,1.7e-05
2270,WHOOP,1996.5,1668,657,5.8e-05
2271,BOOBY,1989.5,1448,1083,5.9e-05
2272,AFFIX,1986.5,1817,339,0.000134
2273,HUMUS,1974.5,1758,433,0.00022
2274,BUDDY,1963.0,1530,866,0.000363
2275,MUDDY,1962.0,1562,800,0.000482
2276,TWIXT,1961.5,1604,715,6.6e-05
2277,DUMMY,1949.5,1555,789,0.000356
2278,GUPPY,1919.5,1534,771,3.4e-05
2279,KAYAK,1915.0,1601,628,5.5e-05
2280,POPPY,1895.5,1453,885,0.00024
2281,CHUCK,1895.0,1510,770,0.000456
2282,BLUFF,1894.5,1595,599,0.000587
2283,JUMBO,1893.0,1719,348,0.000111
2284,GAMMA,1892.5,1587,611,0.001158
2285,MAGMA,1891.5,1587,609,0.000245
2286,WOOZY,1891.0,1397,988,1.3e-05
2287,KNOWN,1890.5,1638,505,0.032
2288,JUMPY,1882.0,1542,680,3.1e-05
2289,GUMMY,1880.5,1484,793,4.8e-05
2290,BUGGY,1880.5,1448,865,0.0002
2291,MINIM,1853.5,1531,645,3.3e-05
2292,DIZZY,1825.5,1472,707,0.000226
2293,PUFFY,1820.0,1445,750,7.4e-05
2294,BOBBY,1813.5,1368,891,0.000537
2295,KAPPA,1787.0,1540,494,0.000336
2296,JAZZY,1748.5,1389,719,1.8e-05
2297,HUMPH,1737.0,1486,502,4.8e-05
2298,WHIFF,1720.5,1444,553,7.8e-05
2299,MIMIC,1708.0,1429,558,0.000243
2300,PYGMY,1697.0,1366,662,4.9e-05
2301,FIZZY,1673.5,1308,731,1.2e-05
2302,JIFFY,1639.5,1317,645,2.9e-05
2303,PUPPY,1632.5,1237,791,0.000255
2304,CIVIC,1611.5,1293,637,0.001477
2305,FLUFF,1604.5,1330,549,5.5e-05
2306,MAMMA,1590.0,1291,598,0.000349
2307,MUMMY,1578.0,1188,780,0.000211
2308,VIVID,1476.5,1192,569,0.000952
2309,FUZZY,1475.5,1118,715,0.000635
